id,price
326,531664.9446
327,496435.5194
328,695314.2555
329,913970.5916
330,357074.0364
331,393097.556
332,759423.0818
333,284622.1493
334,419509.7014
335,315212.3615
336,268709.1189
337,1019497.351
338,870950.3511
339,526386.3161
340,445082.9748
341,254768.6266
342,870137.3745
343,439268.3926
344,317170.9023
345,591897.6727
346,448391.9298
347,391864.79
348,646277.9789
349,1369402.723
350,219279.3421
351,160454.1154
352,701590.5901
353,433865.7245
354,499234.4616
355,869624.2787
356,134847.6801
357,315789.9032
358,740124.3939
359,371834.1401
360,550838.352
361,571029.5015
362,735762.6311
363,524248.4718
364,666130.1511
365,886003.0468
366,310397.5854
367,208988.4656
368,298071.5864
369,470064.0028
370,307511.5193
371,517982.039
372,283320.5262
373,478423.2832
374,339966.6564
375,201838.1018
376,1047923.692
377,367675.8969
378,484996.2975
379,518677.6268
380,1085968.715
381,647070.2719
382,607494.7071
383,233368.7607
384,405461.0083
385,449139.5927
386,301778.5629
387,620763.9033
388,361067.0342
389,285133.3413
390,434949.2032
391,715895.481
392,326917.5227
393,488917.5173
394,357208.9715
395,315005.1145
396,1426147.58
397,1715369.158
398,670408.6599
399,495080.2123
400,655371.8334
401,201706.5768
402,784791.9055
403,487361.1971
404,610972.6613
405,318171.3654
406,494977.4721
407,356388.4726
408,987714.251
409,1175797.402
410,282473.8894
411,371837.5333
412,618188.9289
413,706993.098
414,1130368.883
415,378020.2014
416,673477.5988
417,1385935.539
418,1117110.096
419,499834.1349
420,509562.3593
421,211374.0384
422,253455.2646
423,547838.6236
424,404739.9656
425,222755.9011
426,438965.5478
427,1260552.726
428,488599.1254
429,495621.5067
430,391753.1362
431,241185.5302
432,463266.4244
433,703947.1205
434,377901.9016
435,188043.3754
436,268371.1665
437,819438.0544
438,183762.2597
439,718297.2066
440,522243.9416
441,282971.7205
442,468325.1701
443,321499.5967
444,282403.1142
445,1204899.626
446,417007.2549
447,594491.0746
448,279879.5246
449,496387.127
450,328818.9304
451,267703.4542
452,268187.9612
453,281942.1508
454,337716.9632
455,1249813.75
456,497531.6835
457,293670.9306
458,338339.6212
459,464151.3141
460,515351.1374
461,820754.1758
462,348512.862
463,467126.3595
464,394426.7961
465,432331.3768
466,645131.1655
467,572011.0144
468,454949.8298
469,2328185.33
470,467978.4263
471,644061.9767
472,440100.4132
473,415717.1614
474,680346.4702
475,354168.4608
476,308278.8533
477,888116.4968
478,1028031.551
479,433617.4303
480,1253285.482
481,246184.7909
482,652928.5758
483,665112.593
484,2471955.488
485,661048.946
486,324585.3629
487,563801.4696
488,346616.6972
489,1013417.711
490,478138.1024
491,463670.66
492,1002697.655
493,583959.0596
494,588191.9811
495,693106.497
496,354941.4898
497,1245089.43
498,356620.4189
499,239375.1458
500,308175.925
501,790947.917
502,394869.6232
503,566851.5156
504,1062814.202
505,331505.8435
506,521639.8425
507,803476.4436
508,534569.4819
509,1291262.977
510,220705.0346
511,436284.6279
512,519855.9767
513,252807.8865
514,596317.4184
515,342376.5399
516,1051879.115
517,684543.5843
518,332451.2281
519,610058.582
520,409793.2628
521,736147.3791
522,670161.8447
523,243741.7943
524,372575.7857
525,343165.2921
526,667205.7564
527,302223.9039
528,240798.0614
529,478716.8049
530,409016.237
531,609174.9779
532,650513.1969
533,410582.2042
534,847029.9713
535,210154.3263
536,584881.013
537,541102.1637
538,423070.9082
539,308000.7412
540,994554.8573
541,407572.3508
542,637260.2267
543,420373.8348
544,250695.3392
545,1018557.404
546,579449.0591
547,992370.0911
548,228379.0086
549,591845.5232
550,328082.7961
551,1151614.428
552,958732.8176
553,959090.8723
554,517318.4766
555,422165.65
556,280925.7322
557,351465.7946
558,1016873.955
559,218898.9374
560,240600.7145
561,223520.5058
562,367652.211
563,649486
564,414145.331
565,261886.0848
566,1053946.441
567,208318.7194
568,489088.64
569,184691.5221
570,1071529.534
571,227067.1518
572,1176099.673
573,664737.1183
574,685143.6641
575,482675.8725
576,939083.1609
577,887617.4581
578,283253.2715
579,299864.1214
580,747192.2986
581,284146.2119
582,588159.0013
583,1430814.148
584,771235.1547
585,907433.1877
586,439161.6346
587,696390.2676
588,472714.1964
589,1750581.546
590,519988.906
591,284103.4336
592,929644.1743
593,470091.6343
594,404204.7693
595,464579.577
596,1465831.285
597,347116.1126
598,588672.0839
599,266207.9385
600,346747.2815
601,170249.5765
602,207423.1517
603,517754.7015
604,1437402.691
605,234457.0924
606,652181.8221
607,375684.5155
608,167895.8873
609,550343.5421
610,358965.2983
611,862329.9017
612,641364.7293
613,1096256.645
614,311046.3481
615,528846.5476
616,349933.2869
617,1533574.303
618,173806.943
619,652778.8339
620,462445.0534
621,318771.2503
622,383723.665
623,414059.14
624,522239.3939
625,402160.687
626,250577.9026
627,771910.127
628,575662.7062
629,602222.3968
630,267969.34
631,386879.1849
632,460891.47
633,416597.5642
634,406759.3026
635,1034841.319
636,587805.6456
637,257248.5482
638,460987.8406
639,514971.5936
640,1228420.29
641,1076413.48
642,392307.1478
643,408102.8114
644,1607741.647
645,520603.2007
646,815482.8625
647,1722703.775
648,267827.8503
649,281893.5995
650,392199.3193
651,540071.5724
652,209702.5075
653,446814.86
654,1046883.91
655,966386.9462
656,234177.0319
657,327420.8884
658,413259.3616
659,382073.7808
660,351915.2198
661,308436.4599
662,282274.3297
663,314086.3521
664,1294500.22
665,618239.4741
666,436291.2931
667,1272785.329
668,318354.614
669,683499.5199
670,298398.094
671,652720.2963
672,600352.1082
673,159504.1783
674,430648.5887
675,376865.6163
676,708846.7218
677,302965.0727
678,325641.9136
679,290102.7647
680,252044.9684
681,495456.6139
682,408730.6897
683,333447.058
684,416186.8587
685,283217.068
686,611833.8456
687,572652.3975
688,994353.0154
689,393861.9009
690,509672.0934
691,835598.9206
692,708276.646
693,496877.1999
694,355414.8483
695,335182.712
696,649208.6593
697,637678.8356
698,253268.4429
699,829376.004
700,219590.9685
701,477485.7153
702,508741.8269
703,347390.7058
704,494348.8139
705,531716.3243
706,201754.7298
707,251591.2249
708,290184.2102
709,461723.5901
710,488101.3496
711,277829.9259
712,323722.8609
713,659055.394
714,2223084.578
715,393050.7223
716,469430.5156
717,540701.4013
718,400669.7673
719,264632.5459
720,231999.2142
721,557872.9635
722,268886.492
723,682851.6737
724,317350.8477
725,388029.1443
726,854761.7671
727,723144.4849
728,539057.5829
729,436328.2751
730,729317.7998
731,416875.9333
732,286276.8079
733,483648.1385
734,336031.1745
735,299502.6136
736,602422.4615
737,427320.6963
738,337640.2416
739,470512.0333
740,651285.6752
741,636363.9973
742,272895.4986
743,430662.3675
744,205620.1993
745,184954.247
746,257706.5156
747,409851.3033
748,311088.4768
749,332435.9124
750,480529.5905
751,496003.6581
752,535235.5119
753,639092.4204
754,332070.898
755,166570.9802
756,193269.9562
757,618410.6543
758,550280.615
759,512328.7604
760,652625.6193
761,370712.3691
762,416078.7841
763,162344.981
764,643604.9018
765,675367.4886
766,222711.6768
767,230002.7063
768,1285492.973
769,890142.9182
770,285875.0359
771,373677.3216
772,521572.2478
773,697835.607
774,1254051.692
775,447340.3526
776,683716.9159
777,298434.7516
778,291014.8812
779,669185.4543
780,473147.0677
781,1190004.265
782,440194.8198
783,345036.3484
784,937741.0759
785,203372.6902
786,483274.1011
787,747436.6883
788,734205.5157
789,276059.0149
790,456709.5732
791,507898.2822
792,381180.3924
793,250178.9224
794,350096.0126
795,544426.6057
796,249104.0806
797,293085.2474
798,579934.5995
799,322417.4727
800,548677.0207
801,511313.8221
802,218503.3863
803,424550.6445
804,512282.7491
805,316409.7862
806,683230.2132
807,280314.0624
808,525789.7993
809,466014.8334
810,921142.0934
811,505413.8043
812,396116.8172
813,406816.2129
814,306922.2938
815,1096462.311
816,637731.7193
817,296465.209
818,862994.0363
819,317453.5048
820,537913.4915
821,822852.975
822,462869.1296
823,322395.0813
824,311805.1741
825,593372.9274
826,503645.8982
827,288123.7472
828,1336778.817
829,258963.9815
830,658679.3211
831,526933.8492
832,304874.8718
833,569284.6049
834,334403.1563
835,254393.7457
836,1330819.737
837,734195.0491
838,628949.7897
839,558135.3037
840,389805.5883
841,328347.9509
842,193231.7074
843,640237.5212
844,365450.19
845,513006.9253
846,1157112.99
847,438556.7133
848,334055.6752
849,1102365.033
850,659540.3645
851,1577230.291
852,702873.6651
853,282742.8049
854,465953.1719
855,413307.3664
856,419730.2179
857,349241.8557
858,312347.3728
859,246564.3553
860,632550.7505
861,789270.0492
862,448576.7595
863,1362100.854
864,202494.364
865,1019383.007
866,370138.059
867,404644.2337
868,1415958.319
869,817209.1348
870,597765.6518
871,306182.0154
872,207237.9055
873,231955.6895
874,310446.4801
875,294380.9466
876,402115.3727
877,464891.4413
878,369209.914
879,252451.9842
880,803459.3254
881,656355.9215
882,376986.6469
883,648105.6806
884,282134.4488
885,724537.8926
886,454648.8351
887,586508.8665
888,348831.5654
889,534422.9214
890,461906.2392
891,228327.2107
892,759287.3112
893,218735.8972
894,369829.8328
895,1308631.791
896,414917.5818
897,921155.4564
898,780095.3201
899,506195.1811
900,574593.197
901,783591.0511
902,472969.8319
903,301594.4306
904,1070265.337
905,427405.1341
906,271096.7209
907,720375.6975
908,884495.8427
909,618659.5233
910,917017.8826
911,809487.0865
912,396734.1479
913,717948.4085
914,659307.175
915,315063.0286
916,359396.2497
917,515539.9585
918,451084.1632
919,607526.6555
920,255910.6201
921,400327.6242
922,259855.958
923,633416.9194
924,418341.119
925,656860.8399
926,578786.5853
927,598026.872
928,257060.1869
929,443760.1982
930,456355.3344
931,659979.9479
932,367309.0892
933,223638.2878
934,457208.9243
935,826452.6171
936,606239.1053
937,471641.5611
938,411640.8452
939,365890.9951
940,336201.1473
941,721445.0557
942,304340.3774
943,434036.2887
944,346423.5761
945,694873.0264
946,939586.8823
947,496307.5334
948,819223.6338
949,229173.7309
950,798140.4202
951,376515.4738
952,400690.2434
953,396594.0412
954,364397.4037
955,391249.8189
956,505876.4367
957,437576.8682
958,917336.3168
959,615919.0764
960,481449.2965
961,420326.2649
962,334492.9105
963,238073.7675
964,206838.656
965,575051.0238
966,237651.2508
967,538063.4436
968,491620.9092
969,467446.7467
970,4680596.11
971,340150.1942
972,360794.3608
973,222730.4153
974,709334.4417
975,383798.5789
976,596896.1276
977,153348.5057
978,315077.3153
979,862009.1042
980,416834.7581
981,463557.0813
982,342758.8988
983,557615.916
984,398798.8853
985,186028.5952
986,633055.4556
987,449041.4604
988,238192.99
989,720788.4586
990,3803872.25
991,1017616.395
992,314725.5927
993,396792.4709
994,390695.8018
995,335653.6713
996,736673.0962
997,303911.8925
998,221237.9674
999,632308.206
1000,446947.9338
1001,368548.6162
1002,1051745.538
1003,323660.6688
1004,528717.2184
1005,463479.3552
1006,673075.0685
1007,727686.2911
1008,399279.5274
1009,570034.3769
1010,394696.4472
1011,498233.6851
1012,627893.9738
1013,352630.5128
1014,508964.4475
1015,452019.5039
1016,328791.0489
1017,319920.4994
1018,628518.4525
1019,685551.1019
1020,629707.7382
1021,496768.3796
1022,1102436.518
1023,693931.2024
1024,1192935.729
1025,1032962.707
1026,230183.9716
1027,339327.1981
1028,270789.7844
1029,588652.3154
1030,552585.3703
1031,320119.4088
1032,719010.2165
1033,297825.9403
1034,404398.4524
1035,392456.7437
1036,735342.6505
1037,656454.9766
1038,233877.2316
1039,146924.1219
1040,995510.8887
1041,561084.9558
1042,297872.6864
1043,1082003.623
1044,376944.3905
1045,801983.2184
1046,215800.3197
1047,617000.7831
1048,582430.8496
1049,336938.5597
1050,232259.3492
1051,2369999.512
1052,556903.2997
1053,589526.9074
1054,406262.8982
1055,1519298.249
1056,510087.676
1057,556833.7331
1058,305450.1298
1059,571043.962
1060,812744.8513
1061,442866.5153
1062,412808.7537
1063,286695.7746
1064,340617.9008
1065,515235.2326
1066,625169.2323
1067,496658.9632
1068,570891.0751
1069,323378.7851
1070,259540.8508
1071,292703.9663
1072,236458.112
1073,756155.0797
1074,804924.3061
1075,486763.4658
1076,411722.1639
1077,763707.5325
1078,578230.205
1079,433012.1006
1080,413927.8193
1081,1294714.586
1082,568122.2358
1083,888104.1778
1084,422198.5639
1085,203387.4114
1086,287565.7539
1087,609881.1134
1088,442519.6078
1089,614772.5452
1090,476344.6876
1091,344457.472
1092,309977.9506
1093,205314.7651
1094,166183.6186
1095,1191334.779
1096,271581.3788
1097,456936.6795
1098,292238.3112
1099,455054.2916
1100,602299.6048
1101,620334.3726
1102,570510.3992
1103,629274.8507
1104,381503.0486
1105,229759.0846
1106,227386.647
1107,629689.0383
1108,432770.0112
1109,923332.4552
1110,575303.6514
1111,576973.0607
1112,540579.6016
1113,280044.348
1114,250359.3591
1115,499103.0324
1116,296159.814
1117,466964.2258
1118,515661.884
1119,348973.9671
1120,196542.1559
1121,338429.8519
1122,615699.6862
1123,264884.8781
1124,459874.4131
1125,374608.943
1126,586464.1768
1127,703813.7152
1128,508873.6294
1129,1027129.006
1130,304026.8241
1131,419247.5138
1132,745915.6693
1133,399523.9343
1134,371788.6325
1135,359224.4172
1136,478388.9417
1137,316547.0663
1138,378626.6547
1139,553313.9145
1140,737269.5814
1141,657516.7337
1142,1013932.417
1143,254991.5267
1144,322612.5775
1145,1009701.576
1146,461620.0477
1147,408056.95
1148,1440244.443
1149,326207.0868
1150,655895.5464
1151,627049.9178
1152,377854.4399
1153,349192.9574
1154,637129.6624
1155,1325661.301
1156,634840.2035
1157,642670.1919
1158,316481.1582
1159,675965.9665
1160,444075.8562
1161,376819.8406
1162,314176.7292
1163,395650.9437
1164,282566.5331
1165,245652.9454
1166,340879.6212
1167,1299785.213
1168,359845.9956
1169,464650.3326
1170,2675418.886
1171,571475.7657
1172,1221039.957
1173,252477.3441
1174,226655.7947
1175,193856.78
1176,348435.8492
1177,239480.7162
1178,258696.5426
1179,274161.9884
1180,764282.2046
1181,289872.3965
1182,441116.3008
1183,331698.0426
1184,529845.0195
1185,397153.7709
1186,205551.128
1187,429066.3466
1188,617905.8619
1189,421076.9854
1190,313714.363
1191,558581.895
1192,231484.6398
1193,684607.3613
1194,880257.9112
1195,609827.0748
1196,469099.5221
1197,214363.303
1198,275636.0667
1199,269719.9471
1200,704603.9148
1201,419029.8945
1202,1053550.959
1203,366015.2326
1204,708040.3338
1205,495425.7174
1206,244077.3186
1207,301334.3092
1208,365305.5032
1209,1595330.868
1210,728822.1533
1211,549056.1271
1212,577419.014
1213,206848.0899
1214,298056.1884
1215,887001.2579
1216,691743.2349
1217,1006331.402
1218,469620.7023
1219,516905.3619
1220,450501.5621
1221,477385.6625
1222,265517.2857
1223,555483.6014
1224,259561.6026
1225,395343.1534
1226,982660.5864
1227,466455.7459
1228,258302.6904
1229,987818.507
1230,568033.9052
1231,406631.7282
1232,863630.7746
1233,623074.7427
1234,427420.8813
1235,440833.9606
1236,309257.4318
1237,301673.8833
1238,590432.0247
1239,607444.978
1240,480098.076
1241,368908.3266
1242,561302.0386
1243,275300.8962
1244,230315.3805
1245,333950.6942
1246,797300.5831
1247,705515.0778
1248,257917.3526
1249,255979.2908
1250,1426714.548
1251,850626.3957
1252,729539.1915
1253,683311.0891
1254,378295.7655
1255,639117.9209
1256,699700.2663
1257,1048009.61
1258,1598680.219
1259,498112.7499
1260,363185.0717
1261,316423.5827
1262,1524061.666
1263,257328.0517
1264,457488.3948
1265,373531.4464
1266,249878.4525
1267,393415.0861
1268,369579.2687
1269,747809.614
1270,254363.057
1271,849278.7173
1272,355460.3364
1273,398392.8329
1274,441307.4519
1275,619263.106
1276,852372.8276
1277,347617.4243
1278,399333.4751
1279,708920.8612
1280,721621.2401
1281,368380.2193
1282,542944.8827
1283,728327.159
1284,299381.2457
1285,618947.2629
1286,378605.9099
1287,474008.0822
1288,839105.1721
1289,290323.9992
1290,319519.5386
1291,270059.395
1292,157410.8928
1293,255318.4193
1294,947443.0948
1295,813659.075
1296,303416.766
1297,535860.1664
1298,553524.515
1299,390892.8416
1300,388558.5563
1301,362988.671
1302,414123.3313
1303,513046.3472
1304,596285.3365
1305,400935.6356
1306,202761.2553
1307,602523.4838
1308,789574.9943
1309,440271.0003
1310,879575.4081
1311,1146113.296
1312,426012.9993
1313,184069.577
1314,386029.5495
1315,1222059.288
1316,489714.6594
1317,425619.41
1318,589762.7234
1319,277389.995
1320,830306.5143
1321,419920.5472
1322,375957.2788
1323,271052.6441
1324,501177.7954
1325,451534.1199
1326,794512.0457
1327,469261.4662
1328,625877.1259
1329,819105.4573
1330,1339306.164
1331,264023.6349
1332,474440.8198
1333,493714.7893
1334,361083.7779
1335,376951.5516
1336,824899.8483
1337,2224836.589
1338,452518.33
1339,912848.8219
1340,283297.6583
1341,300726.4219
1342,263642.8505
1343,355233.8128
1344,660576.5577
1345,264516.1153
1346,201933.9444
1347,566443.3339
1348,474431.6885
1349,251390.611
1350,608769.2565
1351,492014.3824
1352,454242.3166
1353,252442.5243
1354,583131.1983
1355,583712.1568
1356,404036.1454
1357,460256.6219
1358,159657.4489
1359,272191.0826
1360,531777.2177
1361,812729.4323
1362,339983.663
1363,445205.1163
1364,554306.9388
1365,895785.0146
1366,385432.3495
1367,468141.4212
1368,212195.9571
1369,300701.8284
1370,303653.3903
1371,517593.0812
1372,604071.1761
1373,382808.2198
1374,501661.4137
1375,564085.1263
1376,483265.1737
1377,277594.8655
1378,769871.8211
1379,588599.891
1380,348812.5246
1381,327393.4991
1382,629753.0627
1383,271102.6719
1384,1720461.736
1385,450004.9423
1386,310230.5863
1387,515001.0879
1388,385326.1183
1389,616622.5978
1390,299562.591
1391,403427.1062
1392,547916.7879
1393,438760.131
1394,339720.408
1395,378498.853
1396,234291.2208
1397,295652.7382
1398,719752.2824
1399,147806.7631
1400,458326.1291
1401,467322.0778
1402,261147.6033
1403,527455.3178
1404,475449.8437
1405,320432.2588
1406,369095.8778
1407,859769.2159
1408,240251.3026
1409,417315.5524
1410,929093.0422
1411,439265.767
1412,398615.3247
1413,325947.5168
1414,470398.1019
1415,418969.9811
1416,221567.7119
1417,749026.8497
1418,400631.2273
1419,550979.78
1420,862687.9871
1421,461190.561
1422,345992.9601
1423,363679.1417
1424,334200.5033
1425,219649.8022
1426,531845.7774
1427,462303.2736
1428,676777.7242
1429,382914.8348
1430,293741.0286
1431,508997.3997
1432,535836.1844
1433,327700.1838
1434,343881.251
1435,339658.5458
1436,432095.0018
1437,341369.7437
1438,294457.5638
1439,411500.4359
1440,299666.5175
1441,223860.3405
1442,538974.8128
1443,466154.7253
1444,294162.3328
1445,212592.9716
1446,355301.8777
1447,355279.8788
1448,452805.5625
1449,220108.4708
1450,1205963.41
1451,338167.9237
1452,880603.4919
1453,569929.6683
1454,1395769.298
1455,264196.5167
1456,279134.1538
1457,1345562.062
1458,578739.5288
1459,507954.2083
1460,300680.6217
1461,768589.3384
1462,345993.1583
1463,494411.3026
1464,198270.7577
1465,996278.9861
1466,221960.5087
1467,488315.3328
1468,1422011.819
1469,429439.0697
1470,198213.3705
1471,711989.7143
1472,203676.0114
1473,283717.9025
1474,643836.9362
1475,531217.6948
1476,584006.9366
1477,1292558.901
1478,477176.8624
1479,927815.9629
1480,467510.6349
1481,742975.1542
1482,487397.8916
1483,557421.5959
1484,256754.5312
1485,799926.9907
1486,546254.8434
1487,297404.8854
1488,373630.1953
1489,463749.2989
1490,264231.3702
1491,323430.8651
1492,395712.9068
1493,459067.8832
1494,362325.9867
1495,405056.5043
1496,513969.4124
1497,595346.9852
1498,386561.9688
1499,709184.0688
1500,507454.2176
1501,692664.6262
1502,623040.4539
1503,457205.0421
1504,215255.4336
1505,285546.979
1506,371496.4423
1507,360727.3206
1508,1071345.458
1509,509208.1114
1510,1009278.03
1511,409208.5535
1512,395806.8175
1513,2413496.071
1514,1076864.345
1515,628088.7727
1516,584663.5667
1517,568314.1543
1518,333569.5814
1519,271615.396
1520,444156.8525
1521,397521.3944
1522,1826347.33
1523,540660.9785
1524,287505.7458
1525,255439.5082
1526,396398.0016
1527,453161.5418
1528,328078.4178
1529,1386169.326
1530,859197.8281
1531,263657.886
1532,583974.6257
1533,370754.0717
1534,403866.6888
1535,513351.4945
1536,373209.0516
1537,596585.7017
1538,378260.0005
1539,491333.5085
1540,505552.7429
1541,354073.4705
1542,385632.7689
1543,307325.3274
1544,233685.2218
1545,389647.9811
1546,539549.4107
1547,346611.7493
1548,227494.9978
1549,475811.7398
1550,449382.78
1551,736455.2882
1552,355245.729
1553,219134.7591
1554,753385.0765
1555,893548.6557
1556,417577.8898
1557,209644.184
1558,344936.8415
1559,551122.7985
1560,737654.0871
1561,918468.9385
1562,372775.8162
1563,197343.294
1564,390624.4149
1565,541022.5282
1566,236840.9763
1567,706396.0987
1568,311779.5636
1569,442362.2864
1570,1028352.087
1571,307438.3755
1572,328900.6705
1573,228745.9239
1574,550031.026
1575,445677.7655
1576,404359.085
1577,261387.0736
1578,267235.2722
1579,275899.4
1580,282937.446
1581,316703.2092
1582,607369.197
1583,350906.7719
1584,337349.2429
1585,459118.0954
1586,236448.8721
1587,270887.4044
1588,343156.3581
1589,622023.6109
1590,639135.9876
1591,382732.0278
1592,538493.8692
1593,632580.6303
1594,692850.2368
1595,295045.1433
1596,916526.8398
1597,390280.9328
1598,371323.2013
1599,496536.279
1600,225218.5776
1601,332751.3251
1602,215091.8895
1603,429454.6223
1604,651578.1643
1605,592282.1369
1606,213949.2447
1607,1438317.666
1608,1450415.27
1609,255008.3502
1610,1733885.187
1611,392917.4322
1612,248488.4993
1613,808134.7701
1614,556283.4409
1615,420780.5714
1616,453271.6823
1617,547878.1793
1618,561680.8006
1619,522690.4695
1620,873828.7481
1621,331166.3168
1622,348740.3397
1623,638288.8134
1624,453351.1023
1625,271717.0994
1626,373573.647
1627,260721.5414
1628,516475.3905
1629,366930.966
1630,453244.3727
1631,798451.7095
1632,543960.971
1633,264577.948
1634,559768.3959
1635,325177.2257
1636,574230.4766
1637,317364.6612
1638,419457.9288
1639,634701.5469
1640,915227.4815
1641,404946.1055
1642,604610.3164
1643,878720.4458
1644,356912.6199
1645,531091.8468
1646,539879.2334
1647,634716.3119
1648,600137.6227
1649,271866.6861
1650,1622835.22
1651,792038.9643
1652,243422.4564
1653,944399.023
1654,486371.9049
1655,788837.1284
1656,451559.4339
1657,786711.3575
1658,519069.395
1659,337056.6509
1660,366017.7817
1661,753969.1193
1662,326698.3562
1663,634823.6227
1664,304234.9854
1665,320854.2342
1666,459156.6172
1667,225513.018
1668,732475.7626
1669,421264.6393
1670,575290.3277
1671,1045383.841
1672,318068.8307
1673,544445.9185
1674,873222.0913
1675,607190.4375
1676,710184.1887
1677,871991.2025
1678,320346.5409
1679,302805.299
1680,349537.2003
1681,309654.7171
1682,683110.6811
1683,339385.9773
1684,281489.8179
